date,portfolio_return,portfolio_return_gross,trade_value,friction_cost,rebalance_friction_rate,turnover,regime,stocks_held,stops_hit,cash,portfolio_value_start,portfolio_value,cash_weight,invested_weight,kelly_f_star,kelly_b_used,kelly_largest_weight,cumulative_return
2010-01-04,-0.029514811659043228,-0.02925301165904323,11900.000000000022,26.18000000000005,0.0022,0.11900000000000022,HIGH_VOL,"['ABB.NS', 'NESTLEIND.NS', 'RECLTD.NS']",['NESTLEIND.NS'],False,100000.0,97048.51883409568,0.8809999999999998,0.11900000000000022,0.04760000000000009,1.0,0.03966666666666674,-0.02951481165904324
2010-02-03,0.035666096634232536,0.03676609663423253,48524.25941704784,106.75337071750526,0.0022,0.5,HIGH_VOL,"['TITAN.NS', 'ADANIPORTS.NS', 'SIEMENS.NS']",[],False,97048.51883409568,100509.86068504168,0.5,0.5,0.3965246167118025,3.7414933484954496,0.17173038272950872,0.005098606850416854
2010-03-08,0.03375346381684481,0.03485346381684481,50254.93034252084,110.56084675354586,0.0022,0.5,HIGH_VOL,"['CHOLAFIN.NS', 'VEDL.NS', 'PIDILITIND.NS']",['CHOLAFIN.NS'],False,100509.86068504168,103902.41663091036,0.5,0.5,0.48220390286064985,11.44818943961717,0.18827011493077478,0.03902416630910355
2010-04-08,0.017400023223253156,0.018500023223253156,51951.20831545518,114.2926582940014,0.0022,0.5,HIGH_VOL,"['SHRIRAMFIN.NS', 'TORNTPHARM.NS', 'TVSMOTOR.NS']",['TORNTPHARM.NS'],False,103902.41663091036,105710.32109324033,0.5,0.5,0.3508946088130601,2.754107299552895,0.16899331371569723,0.057103210932403226
2010-05-10,-0.016608240699093335,-0.014408240699093335,105710.32109324033,232.56270640512875,0.0022,1.0,BULL,"['BAJFINANCE.NS', 'EICHERMOT.NS', 'ADANIENT.NS', 'HCLTECH.NS', 'TITAN.NS']","['ADANIENT.NS', 'HCLTECH.NS']",False,105710.32109324033,103954.65863614535,0.0,1.0,0.45690211344954557,7.118311572382025,0.21593368553794257,0.03954658636145347
2010-06-08,0.005649948762039492,0.006749948762039493,51977.329318072676,114.3501244997599,0.0022,0.5,HIGH_VOL,"['ABB.NS', 'GODREJCP.NS', 'DRREDDY.NS']",[],False,103954.65863614535,104541.99713101487,0.5,0.5,0.40671913747453137,4.067274443732525,0.17139010564276783,0.04541997131014863
2010-07-07,0.0340344437453771,0.0362344437453771,104541.99713101485,229.99239368823268,0.0022,0.9999999999999999,BULL,"['TRENT.NS', 'BPCL.NS', 'EICHERMOT.NS', 'CHOLAFIN.NS', 'BRITANNIA.NS']",[],False,104541.99713101487,108100.02585139975,1.1102230246251565e-16,0.9999999999999999,0.46585962009658843,8.218793193863068,0.2183394954310852,0.0810002585139975
2010-08-05,-0.018930139664383613,-0.017830139664383612,54050.01292569988,118.91002843653973,0.0022,0.42857142857142855,HIGH_VOL,"['TVSMOTOR.NS', 'BRITANNIA.NS', 'HINDZINC.NS']",['BRITANNIA.NS'],False,108100.02585139975,106053.67726430928,0.5,0.5,0.2981123094683263,2.1099954493670907,0.1679206684477574,0.06053677264309276
2010-09-03,0.00033064322884597904,0.0007706432288459792,21210.73545286186,46.6636179962961,0.0022,0.2,BEAR,"['TRENT.NS', 'EICHERMOT.NS', 'BAJAJFINSV.NS', 'IOC.NS', 'CUMMINSIND.NS']","['TRENT.NS', 'EICHERMOT.NS']",False,106053.67726430928,106088.74319459093,0.8,0.2,0.4551822458812766,6.93989487292271,0.04263030560599949,0.0608874319459094
2010-10-05,-0.04751178107108315,-0.04531178107108315,106088.74319459093,233.39523502810007,0.0022,1.0,BULL,"['DLF.NS', 'KOTAKBANK.NS', 'TATASTEEL.NS', 'SUNPHARMA.NS', 'SIEMENS.NS']","['DLF.NS', 'KOTAKBANK.NS', 'TATASTEEL.NS']",False,106088.74319459093,101048.27805382317,0.0,1.0,0.38339414004759226,3.39159633480692,0.2045825948872296,0.010482780538231706
2010-11-03,0.004975014822832819,0.006075014822832819,50524.13902691159,111.1531058592055,0.0022,0.5,HIGH_VOL,"['CANBK.NS', 'TITAN.NS', 'SOLARINDS.NS']",['CANBK.NS'],False,101048.27805382317,101550.99473496269,0.5,0.5,0.3469627382871831,2.6928713744354797,0.1703473694021179,0.015509947349626962
2010-12-06,-0.007085651134443695,-0.005985651134443695,50775.497367481345,111.70609420845896,0.0022,0.5,HIGH_VOL,"['ZYDUSLIFE.NS', 'CHOLAFIN.NS', 'BHARTIARTL.NS']",['CHOLAFIN.NS'],False,101550.99473496269,100831.43981391501,0.5,0.5,0.3942440902036964,3.675633174501365,0.17061556780333573,0.008314398139150248
2011-01-05,-0.01846154204281721,-0.01802154204281721,20166.287962783008,44.36583351812262,0.0022,0.20000000000000004,BEAR,"['HINDZINC.NS', 'WIPRO.NS', 'DIVISLAB.NS', 'HINDUNILVR.NS', 'TATAPOWER.NS']","['HINDZINC.NS', 'WIPRO.NS', 'DIVISLAB.NS', 'HINDUNILVR.NS', 'TATAPOWER.NS']",False,100831.43981391501,98969.93594855262,0.7999999999999999,0.20000000000000004,0.4185617917769644,4.5249725174983,0.04193205901181151,-0.010300640514473769
2011-02-04,-0.004596995916888925,-0.004156995916888924,19793.987189710522,43.54677181736315,0.0022,0.19999999999999998,BEAR,"['SIEMENS.NS', 'ZYDUSLIFE.NS', 'HCLTECH.NS', 'UNIONBANK.NS', 'MUTHOOTFIN.NS']","['ZYDUSLIFE.NS', 'HCLTECH.NS', 'UNIONBANK.NS']",False,98969.93594855262,98514.97155710237,0.8,0.19999999999999998,0.3673635813823438,3.04404820954047,0.04079029228074962,-0.01485028442897629
2011-03-08,3.560381861304599e-05,0.00047560381861304606,19702.994311420476,43.34658748512505,0.0022,0.2,BEAR,"['BAJAJFINSV.NS', 'KOTAKBANK.NS', 'NESTLEIND.NS', 'TECHM.NS', 'BAJAJ-AUTO.NS']","['BAJAJFINSV.NS', 'NESTLEIND.NS', 'TECHM.NS']",False,98514.97155710237,98518.47906628037,0.8,0.2,0.46817058960706964,8.560220153987434,0.04416652896148179,-0.014815209337196267
2011-04-06,-0.01474128443837094,-0.014301284438370941,19703.695813256072,43.34813078916336,0.0022,0.19999999999999998,BEAR,"['DLF.NS', 'AMBUJACEM.NS', 'EICHERMOT.NS', 'VEDL.NS', 'TITAN.NS']","['DLF.NS', 'AMBUJACEM.NS', 'EICHERMOT.NS', 'VEDL.NS', 'TITAN.NS']",False,98518.47906628037,97066.19014392863,0.8,0.19999999999999998,0.3716590624289672,3.12999254245865,0.04080210702209548,-0.029338098560713677
