date,portfolio_return,portfolio_return_gross,trade_value,friction_cost,rebalance_friction_rate,turnover,regime,stocks_held,stops_hit,cash,portfolio_value_start,portfolio_value,cash_weight,invested_weight,kelly_f_star,kelly_b_used,kelly_largest_weight,cumulative_return
2008-01-01,-0.00847625226199657,-0.008214452261996569,11900.000000000022,26.18000000000005,0.0022,0.11900000000000022,HIGH_VOL,"['ABB.NS', 'OIL.NS', 'NESTLEIND.NS']",['ABB.NS'],False,100000.0,99152.37477380034,0.8809999999999998,0.11900000000000022,0.04760000000000009,1.0,0.03966666666666674,-0.008476252261996553
2008-01-30,-0.01602244904184928,-0.014922449041849278,49576.18738690017,109.06761225118038,0.0022,0.5,HIGH_VOL,"['AXISBANK.NS', 'ASIANPAINT.NS', 'JSWENERGY.NS']","['AXISBANK.NS', 'ASIANPAINT.NS']",False,99152.37477380034,97563.71090160879,0.5,0.5,0.45758092116988003,7.19128094822422,0.17839135685240123,-0.02436289098391209
2008-02-28,-0.037342333699678584,-0.03624233369967859,48781.85545080439,107.32008199176967,0.0022,0.49999999999999994,HIGH_VOL,"['BPCL.NS', 'NATIONALUM.NS', 'GODREJCP.NS']","['BPCL.NS', 'NATIONALUM.NS']",False,97563.71090160879,93920.45425214195,0.5,0.49999999999999994,0.4544369246423131,6.8653242023131655,0.1773984733789024,-0.060795457478580506
2008-04-02,-0.005909671285189499,-0.0048096712851894985,46960.227126070975,103.31249967735616,0.0022,0.5,HIGH_VOL,"['DABUR.NS', 'APOLLOHOSP.NS', 'CIPLA.NS']",[],False,93920.45425214195,93365.41524055612,0.5,0.5,0.3265266898366067,2.41390991820223,0.16960080681386022,-0.06634584759443884
2008-05-06,-0.09445161314607593,-0.09225161314607594,93365.4152405561,205.40391352922344,0.0022,0.9999999999999999,BULL,"['GVT&D.NS', 'VEDL.NS', 'OFSS.NS', 'GLENMARK.NS', 'KOTAKBANK.NS']","['VEDL.NS', 'OFSS.NS', 'KOTAKBANK.NS']",False,93365.41524055612,84546.90115903236,1.1102230246251565e-16,0.9999999999999999,0.4722735566954255,9.241856597498204,0.21929063060176532,-0.15453098840967638
2008-06-05,-0.1519282470363813,-0.1497282470363813,84546.90115903236,186.0031825498712,0.0022,1.0,BULL,"['JSWSTEEL.NS', 'LUPIN.NS', 'INFY.NS', 'TATAINVEST.NS', 'BRITANNIA.NS']","['JSWSTEEL.NS', 'INFY.NS', 'TATAINVEST.NS', 'BRITANNIA.NS']",False,84546.90115903236,71701.83867358239,0.0,1.0,0.4771613820801089,10.210422633405331,0.22448250056812602,-0.28298161326417615
2008-07-04,0.0,,,,,,RISK_OFF,[],,True,71701.83867358239,71701.83867358239,,,,,,-0.28298161326417615
2008-08-04,-0.003426375257049775,-0.002986375257049775,14340.367734716478,31.548809016376254,0.0022,0.2,BEAR,"['NMDC.NS', 'COROMANDEL.NS', 'MFSL.NS', 'BPCL.NS', 'BANKBARODA.NS']","['NMDC.NS', 'MFSL.NS', 'BPCL.NS', 'BANKBARODA.NS']",False,71701.83867358239,71456.16126766625,0.8,0.2,0.45881135279789054,7.327433644203362,0.04300386343585957,-0.2854383873233375
2008-09-04,-0.07175070242681333,-0.06955070242681334,71456.16126766625,157.20355478886574,0.0022,1.0,BULL,"['BAJAJHLDNG.NS', 'INDIANB.NS', 'MARUTI.NS', 'SUPREMEIND.NS', 'BAJAJ-AUTO.NS']","['BAJAJHLDNG.NS', 'INDIANB.NS', 'SUPREMEIND.NS']",False,71456.16126766625,66329.13150398753,0.0,1.0,0.476364083929503,10.038806867190985,0.22420895156952506,-0.3367086849601246
2008-10-06,-0.012615028726530388,-0.012175028726530389,13265.826300797507,29.184817861754517,0.0022,0.2,BEAR,"['BPCL.NS', 'TATACOMM.NS', 'TVSMOTOR.NS', 'HINDUNILVR.NS', 'JSWENERGY.NS']","['BPCL.NS', 'TATACOMM.NS', 'TVSMOTOR.NS', 'HINDUNILVR.NS']",False,66329.13150398753,65492.387604658914,0.8,0.2,0.4680613341026578,8.54344093697991,0.0437124346362679,-0.3450761239534108
2008-11-07,-0.009086695059177115,-0.008646695059177116,13098.477520931783,28.816650546049924,0.0022,0.15000000000000002,BEAR,"['FORTIS.NS', 'DIVISLAB.NS', 'CANBK.NS', 'TATACOMM.NS', 'HINDUNILVR.NS']","['FORTIS.NS', 'DIVISLAB.NS', 'CANBK.NS', 'TATACOMM.NS', 'HINDUNILVR.NS']",False,65492.387604658914,64897.27824979794,0.8,0.2,0.4505386615864807,6.50001774895398,0.041797640042765066,-0.3510272175020206
2008-12-11,-0.012930059272983265,-0.012490059272983266,12979.45564995959,28.5548024299111,0.0022,0.2,BEAR,"['JINDALSTEL.NS', 'AUROPHARMA.NS', 'PHOENIXLTD.NS', 'BHARTIARTL.NS', 'PFC.NS']","['JINDALSTEL.NS', 'PHOENIXLTD.NS', 'BHARTIARTL.NS']",False,64897.27824979794,64058.15259537277,0.8,0.2,0.45582619164304977,7.005639547211114,0.04267137273037693,-0.35941847404627236
2009-01-14,-0.034077107698913124,-0.03363710769891312,12811.630519074555,28.185587141964024,0.0022,0.2,BEAR,"['BAJAJFINSV.NS', 'ADANIPORTS.NS', 'CANBK.NS', 'M&MFIN.NS', 'TRENT.NS']","['BAJAJFINSV.NS', 'ADANIPORTS.NS', 'CANBK.NS', 'M&MFIN.NS', 'TRENT.NS']",False,64058.15259537277,61875.23603038684,0.8,0.2,0.5014173430261233,21.275400885416932,0.05352196725306361,-0.3812476396961316
2009-02-13,-0.09060170072879735,-0.08840170072879736,61875.23603038684,136.12551926685106,0.0022,1.0,BULL,"['OFSS.NS', 'JINDALSTEL.NS', 'POWERGRID.NS', 'SOLARINDS.NS', 'COROMANDEL.NS']","['OFSS.NS', 'JINDALSTEL.NS', 'POWERGRID.NS', 'SOLARINDS.NS', 'COROMANDEL.NS']",False,61875.23603038684,56269.23441303803,0.0,1.0,0.46887287889648155,8.66966974479744,0.22178523460340924,-0.4373076558696197
2009-03-19,0.17589997153126175,0.17809997153126175,56269.23441303803,123.79231570868367,0.0022,1.0,BULL,"['MPHASIS.NS', 'HINDZINC.NS', 'AUROPHARMA.NS', 'BAJAJ-AUTO.NS', 'ASHOKLEY.NS']",[],False,56269.23441303803,66166.99114437732,0.0,1.0,0.3995131426322725,3.83145901413427,0.20643012474862904,-0.3383300885562268
2009-04-23,0.37376073324488185,0.37596073324488183,66166.99114437732,145.5673805176301,0.0022,1.0,BULL,"['JSWSTEEL.NS', 'PHOENIXLTD.NS', 'ASTRAL.NS', 'SUZLON.NS', 'TVSMOTOR.NS']","['JSWSTEEL.NS', 'TVSMOTOR.NS']",False,66166.99114437732,90897.61427110738,0.0,1.0,0.4617467967085349,7.674059915380659,0.2161115201057848,-0.09102385728892626
2009-05-26,0.06165580513661586,0.06385580513661586,90897.61427110738,199.97475139643623,0.0022,1.0,BULL,"['HAVELLS.NS', 'MOTILALOFS.NS', 'NMDC.NS', 'YESBANK.NS', 'AUROPHARMA.NS']",['MOTILALOFS.NS'],False,90897.61427110738,96501.97986399004,0.0,1.0,0.45328516111257106,6.753188513416493,0.21270982629287416,-0.034980201360099605
